temperature_c,cpu_usage_pct,memory_usage_pct,disk_io_mb_s,network_traffic_mb_s,power_consumption_w,latency_ms,error_rate_pct,failure
50.11,41.73,32.88,72.61,141.56,148.66,13.63,1.03,0
54.95,58.11,50.42,127.24,309.23,179.58,22.8,1.481,0
63.28,63.29,67.89,192.15,370.56,219.99,27.39,1.801,0
47.87,24.44,30.4,42.17,77.05,157.71,14.91,0.957,0
57.39,64.76,68.16,101.83,317.16,200.6,25.07,2.196,0
60.48,57.76,61.2,121.33,270.11,187.04,23.46,1.755,0
54.31,66.42,57.82,126.77,272.21,194.78,23.43,2.121,0
75.63,62.3,79.55,175.33,594.2,219.05,45.81,3.406,1
39.29,35.12,39.43,105.18,197.46,134.06,21.85,1.619,0
65.11,61.61,36.24,124.91,309.02,212.81,59.43,3.437,1
42.08,27.89,50.72,78.72,244.76,153.57,19.3,0.868,0
63.4,59.7,43.44,111.64,367.92,197.41,36.05,2.385,1
53.27,56.14,62.29,119.67,268.36,207.22,26.64,1.527,0
43.5,33.63,44.37,69.35,162.4,163.21,18.42,1.518,0
71.8,75.2,77.25,181.3,548.04,203.64,49.34,4.966,1
70.54,74.52,62.5,207.81,440.79,217.63,36.48,3.939,1
72.34,63.68,91.82,198.96,498.79,217.91,49.39,3.82,1
67.77,63.77,68.69,161.81,367.95,234.79,32.91,3.704,1
42.75,31.36,44.45,90.42,162.12,138.23,20.62,2.237,0
88.61,98.04,100.0,225.09,610.45,269.3,57.72,5.867,1
72.12,63.55,68.46,173.68,484.05,226.3,59.18,4.313,1
56.46,57.97,57.2,135.54,348.95,197.03,32.23,1.02,0
75.93,67.79,69.47,142.38,487.38,219.29,44.6,4.369,1
77.43,69.65,53.4,163.32,345.85,205.02,36.98,4.439,1
46.95,47.74,58.32,152.48,327.68,144.5,19.74,1.639,0
55.09,48.66,39.38,72.36,342.76,201.3,20.98,0.994,0
80.12,92.26,76.95,212.99,772.32,258.64,70.4,5.595,1
53.5,46.97,51.54,109.28,348.76,155.24,19.61,1.599,0
58.3,52.39,65.05,129.41,324.91,188.52,26.03,1.738,0
49.15,37.8,52.97,117.76,237.14,154.78,28.77,1.282,0
52.5,42.32,36.53,145.46,290.84,180.55,25.55,2.243,0
55.63,51.13,48.97,90.85,262.92,178.82,24.03,2.216,0
66.01,50.01,68.94,133.52,464.51,214.36,56.82,3.124,1
52.58,49.96,51.74,134.32,276.39,182.48,16.47,2.197,0
74.01,83.6,67.37,214.82,471.12,248.18,52.45,5.499,1
54.57,66.03,77.85,136.45,312.0,193.11,36.51,2.319,0
58.19,53.48,52.51,120.24,294.32,160.73,28.92,2.41,0
40.75,3.83,29.24,67.71,161.2,131.3,15.91,0.6,0
77.49,85.65,70.35,208.06,373.72,237.85,56.16,4.031,1
45.02,39.3,45.11,103.27,191.78,149.31,22.03,0.912,0
45.39,35.64,43.33,113.14,160.37,167.5,23.45,0.485,0
44.8,30.27,40.36,65.08,168.66,163.66,16.76,0.267,0
74.28,77.6,85.36,186.55,567.83,247.5,54.14,4.0,1
54.49,53.71,53.37,130.71,317.69,176.22,21.65,1.258,0
50.8,39.18,32.49,43.73,137.44,176.7,10.58,1.141,0
46.13,27.12,40.41,90.1,182.15,156.01,20.06,1.684,0
68.13,55.57,66.17,143.58,474.03,205.88,42.37,3.598,1
55.13,42.32,51.15,116.38,256.84,153.17,26.8,1.897,0
43.62,41.21,51.29,121.78,308.41,130.42,18.13,2.151,0
48.36,47.09,42.46,88.45,192.28,152.98,26.52,1.679,0
58.33,49.19,39.67,125.07,250.63,163.89,23.34,1.833,0
63.5,74.0,81.66,185.56,505.48,206.18,33.03,2.038,0
54.27,44.67,36.21,84.89,390.61,154.7,25.67,1.47,0
48.85,51.01,51.89,83.33,226.29,153.21,31.33,1.693,0
66.55,59.26,59.91,133.62,434.17,215.34,43.59,3.614,1
49.36,57.09,61.09,108.76,447.48,185.84,16.4,2.332,0
79.24,78.81,74.95,198.96,416.29,238.96,42.94,3.568,1
51.38,39.14,42.28,123.36,272.24,180.35,10.46,0.808,0
50.23,43.12,31.74,83.38,269.57,168.17,18.17,0.725,0
61.82,68.55,63.88,127.14,340.21,207.45,31.74,1.328,0
74.94,73.62,70.42,195.48,450.38,224.01,53.19,4.786,1
39.71,26.82,48.88,40.18,202.01,136.69,35.67,1.567,0
79.51,79.52,76.55,237.74,551.14,255.54,55.29,4.109,1
62.25,62.84,50.41,170.77,352.74,194.86,18.52,1.767,0
52.08,46.01,48.03,104.81,325.53,164.22,17.6,1.399,0
41.64,31.83,50.87,134.26,252.45,160.54,18.12,1.376,0
46.76,42.64,56.57,127.19,302.6,149.67,15.56,1.6,0
53.1,53.3,53.83,117.82,315.46,174.43,27.98,1.306,0
43.02,43.47,57.54,125.44,228.05,159.41,28.01,2.154,0
62.71,64.48,46.65,103.52,294.28,189.15,18.27,1.615,0
52.04,48.43,48.71,103.15,265.79,173.98,26.88,1.018,0
45.23,36.6,33.16,97.04,201.84,146.79,21.01,1.066,0
42.03,29.7,22.81,67.4,161.34,136.1,20.88,0.651,0
71.19,66.79,71.45,133.04,452.83,201.51,40.52,2.618,1
58.55,62.05,38.79,107.93,243.9,177.88,29.02,1.03,0
79.57,73.49,70.39,172.94,509.85,223.65,49.76,3.971,1
49.63,40.58,56.89,129.15,225.75,162.17,17.45,1.97,0
51.8,46.68,50.78,94.49,336.7,165.88,26.78,1.431,0
43.78,42.35,42.95,131.16,217.27,151.33,18.05,1.637,0
52.45,43.1,40.01,72.7,198.81,159.8,28.01,1.802,0
50.97,54.1,45.58,105.66,147.08,174.45,27.83,1.632,0
70.46,62.62,81.9,218.68,525.17,225.47,48.1,3.549,1
42.86,27.78,39.83,100.88,154.71,139.72,27.22,1.017,0
55.26,60.72,80.11,174.47,315.11,191.63,27.89,1.634,0
65.6,56.19,72.6,168.46,373.93,214.79,57.43,4.169,1
73.55,75.41,87.54,224.08,593.29,231.25,42.89,3.297,1
53.73,30.92,42.06,102.07,158.27,146.62,20.84,1.812,0
49.83,48.24,49.19,139.26,154.96,168.15,21.51,2.138,0
46.99,41.0,50.22,94.24,267.17,166.59,19.62,0.654,0
71.83,75.71,86.06,214.11,622.98,215.0,57.48,4.208,1
49.94,42.24,47.6,96.18,191.53,173.32,24.04,1.273,0
46.46,48.73,70.41,129.3,252.94,167.94,12.54,1.692,0
59.22,67.29,67.86,131.64,275.14,195.48,24.21,1.421,0
67.79,56.95,93.44,177.18,587.32,190.26,55.61,4.494,1
57.65,60.1,54.79,137.72,248.2,165.78,22.0,2.178,0
51.2,43.92,53.92,120.22,295.48,177.14,20.32,1.992,0
49.61,34.02,36.12,78.96,174.62,164.03,19.13,1.535,0
53.92,54.8,53.02,84.19,158.91,176.89,25.1,1.67,0
54.18,56.97,57.32,122.61,356.89,184.0,25.01,1.078,0
62.36,78.01,73.85,174.95,483.5,217.72,28.98,2.424,0
69.85,68.22,69.52,191.94,442.43,229.73,50.99,3.991,1
82.93,67.73,82.16,205.58,605.44,237.23,53.19,4.238,1
69.56,67.48,62.87,137.16,414.92,231.87,40.9,3.876,1
53.67,43.49,59.39,113.43,225.77,166.03,18.02,1.94,0
80.31,96.37,96.49,188.79,583.15,269.49,51.91,4.837,1
72.19,59.9,63.75,164.96,423.66,229.09,42.41,2.665,1
49.28,34.21,51.07,94.57,317.94,157.84,14.9,1.669,0
75.38,80.68,75.71,211.5,671.4,256.21,57.34,4.337,1
78.42,74.27,78.84,236.34,524.84,256.47,47.66,4.445,1
67.3,68.9,72.92,184.19,499.37,203.76,49.89,3.923,1
50.27,45.16,57.65,95.81,341.39,159.16,30.57,1.246,0
65.84,48.41,64.38,125.04,306.22,215.91,50.5,4.097,1
62.26,89.28,73.94,136.96,390.76,236.44,33.72,3.07,0
56.98,45.27,30.61,53.55,272.26,160.9,14.32,1.578,0
53.06,47.23,53.83,101.66,291.58,161.65,25.24,0.799,0
49.03,41.06,64.86,107.63,292.44,155.54,22.25,1.784,0
48.36,39.84,55.29,84.73,211.41,191.26,17.03,2.053,0
52.69,50.68,57.81,102.41,206.89,182.6,30.7,1.946,0
53.89,54.59,60.66,154.03,315.3,172.53,36.01,1.933,0
49.93,40.17,46.47,45.4,222.7,171.98,23.53,1.81,0
57.63,60.46,56.88,143.76,271.33,199.67,32.15,2.415,0
48.63,47.98,39.98,99.36,263.17,167.16,19.93,1.515,0
49.98,46.26,39.31,112.68,277.46,174.24,22.8,0.67,0
47.43,26.81,21.89,68.29,203.64,151.17,14.75,1.371,0
58.61,66.94,53.12,151.16,345.71,186.5,23.84,1.925,0
57.75,67.14,60.69,157.31,249.05,199.71,25.28,2.684,0
54.01,47.03,73.91,141.04,267.25,178.47,21.47,2.304,0
57.52,69.91,75.65,163.66,424.83,206.42,19.16,1.833,0
49.44,51.02,46.82,99.54,300.61,175.27,22.61,1.886,0
60.44,67.17,62.79,178.32,385.63,190.06,19.73,1.918,0
58.61,66.22,68.42,139.06,345.5,196.61,25.88,2.423,0
66.37,49.5,70.03,190.73,370.16,203.39,51.33,3.765,1
47.14,27.71,33.38,93.61,160.2,148.73,21.49,0.965,0
51.06,52.76,45.64,74.41,183.86,165.64,16.21,1.402,0
44.3,48.22,47.35,63.53,160.58,177.34,24.92,2.201,0
48.84,26.53,38.15,81.94,235.41,149.96,21.44,1.279,0
57.46,44.38,54.22,149.88,300.85,196.61,38.97,4.041,1
51.85,43.09,61.75,111.58,339.87,153.61,33.0,2.598,0
50.24,31.5,47.69,40.79,172.57,157.6,19.04,1.346,0
73.53,60.74,74.39,187.71,479.75,226.99,49.71,4.006,1
53.99,27.0,52.56,97.21,222.49,143.07,9.7,1.679,0
49.99,42.83,58.91,134.3,376.83,156.59,37.47,1.962,0
58.72,57.21,56.67,195.57,402.91,185.95,29.37,1.939,0
59.09,41.34,44.37,131.71,291.58,166.59,22.86,1.882,0
52.33,56.79,56.8,145.98,337.87,195.52,15.24,1.633,0
53.17,56.3,69.85,157.39,315.81,188.49,13.94,2.035,0
50.27,51.25,44.42,75.41,309.65,168.8,32.71,1.428,0
51.55,64.48,61.3,124.56,358.38,193.35,33.23,2.548,0
63.21,70.03,76.33,129.14,371.66,221.65,44.42,3.909,1
49.2,35.25,38.4,73.32,280.53,161.21,17.66,2.021,0
47.95,33.7,25.8,48.49,162.28,182.52,18.4,1.105,0
50.18,31.24,36.36,82.15,152.55,156.48,21.62,1.497,0
41.2,28.82,54.49,67.98,262.91,142.4,16.45,1.021,0
55.54,29.89,38.34,76.81,272.18,158.19,28.66,1.434,0
43.74,25.67,46.01,120.3,265.3,156.19,24.58,1.585,0
47.18,40.63,49.64,112.53,219.72,170.4,20.65,2.533,0
51.19,66.13,64.37,151.28,329.0,169.79,31.03,2.111,0
59.24,72.64,77.56,140.06,296.68,211.16,25.26,2.485,0
70.29,63.67,79.75,161.68,504.84,202.68,50.25,3.739,1
46.43,41.42,40.11,63.44,163.04,166.15,18.82,1.071,0
48.56,36.93,62.32,104.53,134.68,165.16,24.94,1.746,0
42.03,25.5,39.96,83.79,172.95,151.6,13.83,0.272,0
47.25,29.92,47.94,84.36,264.12,154.75,25.07,1.305,0
48.0,35.25,55.51,112.74,198.52,166.97,16.11,1.615,0
43.22,35.69,50.25,74.87,221.23,149.72,22.77,1.52,0
52.26,44.96,59.94,140.86,284.8,163.62,20.77,1.907,0
53.78,37.41,52.28,101.22,236.3,151.24,22.21,1.254,0
52.63,43.35,30.6,118.72,205.12,158.01,28.11,1.205,0
50.59,46.73,52.1,102.3,228.96,174.63,33.48,1.387,0
63.31,53.42,59.86,152.85,428.98,215.61,50.98,3.249,1
46.58,27.57,34.24,33.12,211.88,159.88,18.61,1.503,0
53.03,52.32,33.37,92.63,268.19,159.82,24.02,1.617,0
62.16,56.0,76.71,128.7,372.14,192.91,25.38,2.045,0
49.06,44.93,49.56,102.02,257.25,157.15,28.86,2.065,0
75.08,57.76,55.38,166.86,494.23,224.38,50.04,3.705,1
48.21,35.44,41.13,40.61,181.98,167.9,10.7,0.71,0
54.73,61.42,63.59,127.87,296.41,175.45,25.74,1.457,0
45.33,37.74,33.59,55.45,234.45,166.92,20.9,0.931,0
74.73,74.44,79.37,220.3,453.56,214.41,40.4,5.032,1
66.8,68.51,64.2,150.23,440.64,213.55,59.59,4.837,1
49.98,39.98,38.49,84.69,243.96,165.17,17.19,1.095,0
62.46,69.44,78.72,133.53,351.62,204.87,27.81,2.643,0
50.71,43.96,58.2,122.21,173.32,163.24,26.44,1.264,0
42.39,26.08,56.57,20.54,135.69,138.55,19.28,1.876,0
78.35,80.25,92.82,178.17,613.51,261.25,56.56,5.672,1
47.86,36.39,50.36,109.04,289.43,158.25,16.13,0.954,0
52.04,59.84,50.29,123.31,297.61,172.08,23.17,1.879,0
42.5,26.34,43.13,91.22,125.84,127.45,29.49,1.409,0
54.63,71.17,78.83,154.62,422.09,208.19,29.07,2.65,0
76.31,79.15,72.55,206.25,480.09,233.82,48.03,4.448,1
50.67,43.23,54.3,141.26,225.47,164.6,21.22,1.995,0
50.12,51.71,51.39,125.56,267.59,170.47,20.24,0.886,0
49.94,42.71,46.08,95.41,194.54,161.06,17.45,1.698,0
59.56,60.99,67.84,163.23,277.23,207.34,24.12,1.926,0
41.96,33.78,46.89,102.67,187.76,143.38,20.1,1.554,0
45.5,30.41,43.43,127.46,265.8,152.92,29.07,1.57,0
68.26,61.04,66.89,120.1,327.17,212.95,44.61,3.944,1
74.13,76.44,70.47,234.99,551.85,225.46,38.41,3.756,1
45.87,36.31,51.76,73.36,253.07,165.7,28.63,1.883,0
85.5,79.22,85.8,279.48,628.73,226.23,62.99,4.334,1
48.76,50.47,51.42,115.54,332.3,183.27,19.32,1.748,0
49.1,44.06,43.67,156.13,347.15,177.59,24.9,1.249,0
52.08,68.55,52.48,98.81,198.02,193.8,22.85,2.042,0
62.53,56.19,49.83,144.02,208.94,167.38,21.32,2.111,0
75.88,71.97,69.44,199.16,455.13,227.04,47.18,3.568,1
70.62,63.5,75.71,172.97,424.51,226.25,46.68,3.858,1
48.09,26.38,23.54,60.54,191.46,144.96,17.81,0.696,0
53.89,40.64,49.16,98.55,188.01,160.5,23.24,1.216,0
57.85,36.0,55.14,98.83,323.16,193.63,34.25,3.035,1
75.0,77.2,65.53,187.92,528.45,216.14,60.2,4.245,1
60.21,63.7,64.1,180.59,394.85,195.92,26.36,2.092,0
78.78,82.93,74.39,225.85,530.06,255.12,53.54,3.644,1
61.43,56.83,65.97,176.66,426.28,175.8,36.3,1.898,0
51.1,42.22,51.96,128.84,351.93,166.89,31.88,2.477,0
51.65,50.95,51.78,118.35,295.32,188.44,20.63,1.737,0
46.06,46.37,61.99,96.46,159.63,162.49,19.47,1.402,0
73.08,61.89,79.44,241.35,545.48,216.49,38.42,3.239,1
60.46,58.27,66.1,138.77,357.5,203.76,26.35,1.942,0
45.88,53.1,55.43,101.35,306.9,185.62,24.8,1.785,0
50.06,50.08,53.04,67.19,183.27,164.11,18.54,1.795,0
76.68,72.49,69.16,219.68,630.89,243.09,46.99,4.052,1
52.43,50.06,38.82,133.85,321.63,161.48,14.14,1.874,0
88.03,89.67,90.68,173.18,719.51,239.29,55.94,4.075,1
51.41,41.44,45.64,86.97,220.49,161.78,24.25,1.53,0
42.98,26.75,38.86,38.31,129.33,156.41,11.04,1.248,0
44.63,33.78,41.62,67.04,103.65,174.7,17.89,1.283,0
54.33,62.67,59.37,107.57,179.46,193.16,17.08,2.291,0
87.78,86.63,69.95,196.69,648.47,257.78,55.6,4.218,1
44.97,51.02,53.03,95.53,215.5,170.59,16.02,1.485,0
52.21,73.35,58.81,147.81,331.45,194.35,28.36,1.778,0
58.59,55.02,48.1,117.03,341.62,169.34,24.48,1.542,0
58.45,62.52,48.6,128.65,212.11,194.85,18.7,1.909,0
46.95,56.05,60.02,103.73,296.74,173.88,18.94,1.8,0
51.99,58.1,49.69,112.25,306.15,191.71,33.15,1.971,0
66.74,71.17,61.61,112.61,251.2,211.64,23.65,1.562,0
78.43,84.6,68.15,173.07,555.55,231.15,54.7,4.527,1
77.54,74.27,71.6,205.63,470.74,237.01,47.84,4.05,1
49.57,45.38,61.01,102.79,200.83,172.44,18.52,1.362,0
67.02,48.94,61.19,183.42,498.8,191.11,49.97,3.187,1
44.26,28.29,41.39,116.43,265.29,144.36,19.82,2.089,0
59.31,55.71,44.68,68.85,220.24,198.58,19.18,1.945,0
43.51,42.66,38.88,98.38,105.79,176.65,8.95,1.67,0
43.29,32.71,45.5,64.3,114.74,162.26,22.32,1.367,0
66.3,50.16,59.48,129.93,400.27,214.56,33.28,3.069,1
48.23,64.72,51.32,126.09,219.43,192.07,25.18,2.085,0
50.96,32.92,40.96,111.06,221.58,133.52,16.64,1.101,0
69.69,50.75,77.45,142.79,352.08,204.67,48.18,3.457,1
39.19,28.31,33.01,44.19,225.95,145.59,17.75,1.012,0
72.2,74.24,62.31,162.61,339.71,253.32,59.57,4.323,1
44.11,37.1,59.74,114.15,180.36,152.72,19.17,2.329,0
76.6,66.76,83.43,209.06,458.58,224.05,44.71,5.117,1
40.37,28.15,41.73,26.89,95.82,151.49,14.38,0.904,0
44.63,35.35,23.15,42.96,165.03,147.11,18.5,0.901,0
43.4,29.51,46.87,96.75,133.32,159.92,18.01,1.019,0
48.26,35.15,36.37,72.78,171.26,162.75,25.05,1.93,0
79.51,70.74,73.98,230.33,507.72,228.85,50.58,4.331,1
49.85,43.86,53.63,110.42,235.93,155.58,16.46,2.038,0
65.38,63.83,78.99,166.2,388.37,199.07,42.47,3.791,1
45.82,42.59,34.75,78.53,228.54,173.2,27.06,0.972,0
48.99,32.55,45.74,80.63,197.67,139.4,14.03,1.188,0
51.97,37.84,28.49,114.96,100.83,143.88,17.88,0.7,0
52.59,58.46,50.75,169.45,381.91,162.11,23.58,1.904,0
51.17,28.38,48.39,81.94,233.48,160.47,25.86,0.609,0
46.2,29.82,46.4,96.77,209.78,158.35,21.76,1.675,0
43.03,39.98,42.49,85.65,190.07,160.55,18.31,1.81,0
56.22,60.87,60.55,118.65,335.96,187.02,30.52,1.862,0
39.94,30.95,34.23,92.09,227.38,138.21,21.74,1.689,0
55.19,49.57,39.87,113.29,313.74,174.91,22.19,1.331,0
49.92,29.86,34.0,45.24,181.52,153.49,14.76,1.855,0
58.15,57.54,54.16,93.42,261.63,193.54,23.18,1.768,0
51.6,53.28,70.23,83.08,320.49,182.59,22.88,1.677,0
58.54,58.48,65.97,83.61,310.42,203.55,30.83,1.206,0
43.06,23.83,59.84,42.99,157.27,132.91,26.07,1.277,0
58.76,48.89,53.88,116.4,297.56,185.25,18.84,2.396,0
53.2,57.83,59.57,75.79,264.86,188.78,27.63,1.923,0
51.34,44.68,58.37,83.86,327.02,191.79,22.72,1.327,0
79.2,85.13,96.56,221.07,562.2,264.71,47.42,4.979,1
55.38,46.99,45.07,115.75,291.4,168.49,18.56,1.845,0
55.37,58.92,51.37,149.83,314.61,182.12,26.42,1.923,0
52.03,50.68,48.86,125.59,319.72,166.85,29.15,1.191,0
80.56,86.76,96.14,169.69,679.11,247.26,53.8,4.807,1
43.58,32.51,58.27,98.01,229.87,141.56,18.75,2.216,0
50.43,38.2,52.02,82.02,266.83,155.11,29.42,1.887,0
53.3,45.03,37.32,69.85,246.33,177.31,19.01,1.355,0
64.77,65.74,68.13,166.64,443.01,189.11,28.46,1.82,0
68.06,57.33,64.21,146.94,427.3,215.9,35.22,3.417,1
47.39,45.74,42.11,98.73,277.24,165.84,21.54,1.191,0
50.74,37.19,57.07,96.17,238.59,178.15,19.3,1.945,0
68.76,82.01,61.09,155.27,398.38,272.19,56.83,4.039,1
52.34,52.5,58.84,99.58,359.05,184.39,17.98,1.684,0
44.12,36.09,45.85,77.44,83.75,165.25,19.6,1.59,0
55.16,52.64,66.32,130.93,310.5,203.95,33.9,3.41,1
55.23,43.92,44.65,136.34,345.79,161.4,31.96,1.82,0
56.15,55.05,59.19,134.3,292.16,174.1,27.81,2.095,0
63.11,57.56,52.11,136.43,359.54,202.72,32.01,2.144,0
64.08,69.85,58.46,123.08,384.01,193.54,44.15,3.234,1
76.64,66.96,66.04,142.85,521.11,225.32,51.24,2.825,1
52.33,33.28,27.06,86.39,128.9,150.35,18.25,1.322,0
57.83,63.89,66.84,149.12,448.48,196.98,37.38,2.443,0
45.78,30.24,36.03,90.03,271.41,145.66,21.36,1.842,0
56.8,46.25,32.28,49.57,267.53,158.31,21.48,2.073,0
51.19,41.81,60.91,83.05,227.81,166.23,22.73,1.869,0
49.54,37.22,60.99,101.08,198.52,162.56,26.4,1.646,0
38.19,19.02,35.52,66.3,95.54,135.87,19.08,1.272,0
70.85,78.89,84.51,126.48,379.93,217.5,40.38,4.535,1
52.99,42.07,48.26,128.6,250.99,176.1,17.0,1.547,0
75.29,74.54,82.01,206.44,506.89,237.14,51.91,4.035,1
38.9,17.47,52.64,123.08,257.65,109.05,27.29,1.391,0
49.37,33.72,60.16,87.3,240.54,139.03,14.69,1.621,0
69.06,57.42,63.88,162.09,426.64,226.26,41.48,3.733,1
57.65,51.01,62.45,131.5,229.38,170.12,20.02,1.886,0
41.88,37.02,54.28,113.94,146.42,149.65,18.53,1.254,0
83.2,82.48,84.72,224.96,545.81,268.7,68.69,5.579,1
53.62,53.4,29.23,87.07,196.6,167.4,24.16,1.452,0
49.31,38.74,31.87,98.13,225.97,149.4,14.26,1.063,0
72.41,60.5,69.26,189.06,477.12,211.71,56.27,3.766,1
58.62,70.54,41.75,136.19,389.04,198.57,24.53,1.881,0
53.77,40.63,47.19,106.67,199.69,179.14,32.52,1.524,0
49.65,44.82,55.19,110.75,285.16,169.09,28.88,1.334,0
75.66,63.22,71.15,202.27,535.19,228.21,50.8,3.5,1
55.37,45.31,51.02,80.2,301.74,164.87,19.44,1.649,0
40.32,28.57,38.58,113.08,210.29,146.43,18.22,0.794,0
75.11,62.45,58.73,140.53,524.86,213.21,49.14,3.751,1
54.18,49.73,55.25,114.34,247.36,179.39,26.38,1.296,0
53.6,41.5,63.3,131.23,282.72,167.93,27.54,1.09,0
62.89,58.85,54.93,187.47,343.52,205.24,48.75,3.495,1
45.69,41.48,43.21,55.95,140.64,143.81,29.84,1.634,0
48.27,44.54,45.03,148.72,281.53,168.87,34.17,1.227,0
51.12,60.58,73.04,148.1,291.67,187.96,23.9,3.174,0
67.49,68.63,60.82,179.95,470.91,220.52,56.07,4.285,1
75.84,60.63,74.32,172.55,471.36,211.59,50.2,3.192,1
51.12,56.51,55.6,136.75,432.02,177.29,24.02,2.396,0
48.69,49.63,36.55,134.89,207.34,185.71,22.83,0.411,0
54.45,59.96,78.21,140.02,344.62,187.79,29.42,2.847,0
78.07,82.23,71.72,216.92,566.01,234.07,46.82,3.744,1
51.3,53.22,61.9,125.28,371.05,189.58,26.57,2.021,0
81.36,70.74,85.04,192.62,556.32,215.21,41.01,3.154,1
49.22,39.52,35.72,85.8,240.47,157.2,22.53,1.688,0
79.46,78.07,86.25,218.02,558.26,253.53,54.98,4.886,1
45.58,30.02,48.37,115.88,249.09,143.87,25.22,1.899,0
66.07,51.05,62.28,115.98,296.67,189.48,43.53,4.16,1
41.95,30.98,48.71,41.75,155.94,150.63,15.44,0.907,0
60.81,61.39,72.75,160.62,351.17,198.62,23.71,2.619,0
52.58,46.27,56.62,99.66,373.15,183.44,21.14,1.699,0
51.04,50.11,63.45,124.94,253.33,177.01,24.96,2.027,0
49.3,42.36,53.17,67.92,181.07,169.56,18.39,2.327,0
45.64,26.31,40.07,102.1,179.1,137.58,20.55,1.983,0
56.54,60.9,52.7,148.88,293.64,190.86,25.61,2.069,0
73.18,53.06,70.15,164.09,429.24,185.26,45.42,3.851,1
48.0,41.81,36.1,88.23,123.49,176.88,17.49,1.043,0
74.2,81.21,88.0,191.89,528.22,244.01,58.66,4.47,1
52.57,46.9,62.85,142.0,431.99,168.75,37.29,1.946,0
51.44,50.66,58.09,144.96,277.98,163.01,19.2,1.517,0
52.27,47.41,47.96,115.8,258.02,164.57,24.45,1.753,0
52.61,55.57,51.32,140.83,325.59,184.05,21.84,1.041,0
55.88,60.27,67.17,172.01,412.21,199.68,25.94,2.018,0
49.24,29.04,31.44,67.37,185.51,151.54,25.65,1.498,0
46.91,39.32,46.26,91.84,226.82,142.75,18.98,1.836,0
48.12,28.19,46.85,63.44,171.15,148.29,10.92,1.298,0
45.61,29.16,29.27,68.69,192.87,135.83,21.93,1.332,0
43.06,26.02,32.94,97.71,191.67,142.23,18.84,1.058,0
43.0,29.68,52.98,115.55,201.03,160.1,20.9,1.015,0
54.95,53.67,69.13,169.86,372.38,184.49,29.14,2.247,0
51.32,39.53,43.13,83.12,152.96,156.48,22.08,1.975,0
68.13,54.31,49.37,144.67,372.69,187.07,50.85,4.003,1
52.04,59.21,75.73,102.47,267.67,183.57,13.46,1.851,0
45.57,42.1,24.63,112.95,255.85,147.56,27.84,1.73,0
55.38,52.2,61.12,136.38,228.93,185.25,25.04,2.028,0
56.94,47.95,46.35,112.18,275.07,173.79,27.91,2.645,0
60.25,59.8,71.23,117.22,357.45,174.4,26.8,1.845,0
54.88,59.67,49.89,92.07,285.21,182.31,21.24,0.81,0
45.3,33.62,44.47,119.88,267.95,142.47,28.3,1.662,0
56.98,61.77,62.44,144.71,336.37,200.51,24.38,2.809,0
42.21,24.26,31.27,51.32,110.21,138.63,21.54,0.736,0
72.47,75.65,86.2,202.86,527.06,210.43,63.04,4.429,1
64.71,79.2,68.14,163.88,459.15,202.67,37.7,1.853,0
46.85,39.65,28.61,99.25,198.74,149.85,22.74,1.2,0
46.25,29.87,31.78,120.6,210.44,146.25,15.25,1.171,0
48.17,45.02,56.66,96.57,93.26,173.99,11.59,1.248,0
69.25,60.86,67.38,144.21,446.3,226.14,36.23,3.295,1
47.66,42.79,31.8,81.87,223.26,176.54,20.87,1.996,0
57.87,58.41,54.46,133.7,357.94,183.92,28.46,2.174,0
47.8,47.04,43.56,123.12,281.46,183.91,20.35,1.29,0
57.73,61.77,49.94,97.03,283.23,184.46,24.96,1.835,0
52.92,40.26,53.1,115.7,375.96,142.25,25.26,2.199,0
69.04,73.03,71.77,151.86,430.24,220.4,48.06,3.058,1
50.11,37.33,45.58,85.41,262.22,159.4,16.85,0.851,0
45.55,46.39,45.2,58.52,196.99,182.19,27.45,1.721,0
53.89,54.49,51.79,78.96,342.69,176.29,21.9,1.575,0
72.59,76.76,70.57,191.9,619.7,247.25,50.56,3.898,1
66.55,61.7,69.99,198.66,370.61,212.35,49.26,4.278,1
44.38,40.46,48.92,76.07,74.36,154.11,24.03,1.677,0
71.9,71.5,90.12,197.73,572.74,237.47,47.58,4.818,1
40.33,21.85,50.0,78.49,188.9,140.55,27.12,1.319,0
71.69,78.76,72.83,217.99,691.33,219.55,58.37,3.335,1
59.85,53.42,55.97,101.69,211.15,174.87,24.99,1.508,0
46.46,44.04,46.06,111.35,274.67,134.86,21.81,1.578,0
83.89,91.31,82.34,214.47,676.77,277.3,53.7,4.24,1
64.9,83.29,63.44,200.36,452.36,208.65,27.33,2.206,0
76.98,77.92,77.3,157.39,545.1,223.44,59.3,4.399,1
52.79,38.72,43.81,127.79,242.22,148.68,24.09,1.178,0
59.02,64.07,69.7,160.59,439.89,197.46,28.22,2.206,0
43.48,18.77,36.77,67.12,80.6,156.37,6.56,1.359,0
49.84,42.94,49.37,105.16,272.34,163.29,20.1,1.81,0
48.88,59.17,66.54,148.4,319.52,175.25,23.42,1.878,0
70.28,69.86,75.25,194.6,701.34,205.19,46.12,4.208,1
49.3,45.6,33.22,111.36,302.63,189.19,20.75,1.006,0
52.98,43.68,49.52,87.28,202.41,171.32,16.82,1.428,0
36.33,20.57,30.1,63.58,165.36,154.99,16.33,1.134,0
